id;item;response;rater1;rater2;rater3;rater4;raterm
2148;box;table;1;1;1;1;1
2148;box;house;1;1;1;1;1
2148;box;car;1;1;1;2;1,25
2148;box;purse;1;1;2;1;1,25
2148;box;backpack;2;1;2;2;1,75
2148;box;chair;1;1;1;1;1
2149;box;storage;1;1;1;1;1
2149;box;cage;1;1;1;1;1
2149;box;shoes;1;1;1;1;1
2149;box;house;1;1;1;1;1
2149;box;costume;1;1;1;2;1,25
2149;box;helmet;1;1;2;2;1,5
2149;box;chair;1;1;1;1;1
2149;box;protection;2;1;2;2;1,75
2149;box;shield;1;1;2;2;1,5
2149;box;punching bag;2;3;2;3;2,5
2149;box;TV stand;2;1;1;2;1,5
2149;box;garbage can;1;1;1;1;1
2151;box;storage;1;1;1;1;1
2151;box;stool;1;1;1;1;1
2151;box;speaker;2;1;2;2;1,75
2151;box;chair;1;1;1;1;1
2151;box;dome;2;1;2;3;2
2151;box;blanket;1;1;2;2;1,5
2151;box;footrest;1;1;1;1;1
2151;box;laundry basket;1;1;1;3;1,5
2151;box;swimming pool;1;2;2;3;2
2151;box;cat bed;1;1;1;1;1
2151;box;dog bed;2;1;1;1;1,25
2151;box;place for leaves;1;1;1;2;1,25
2151;box;food storage;1;1;1;1;1
2151;box;bird house;3;1;2;3;2,25
2151;box;dog house;1;1;1;1;1
2152;box;desk;1;1;1;2;1,25
2152;box;table;1;1;1;1;1
2152;box;chair;1;1;1;1;1
2152;box;bookshelf;2;1;1;2;1,5
2152;box;dice;3;3;3;3;3
2152;box;cabinet;1;1;1;2;1,25
2152;box;ottoman;2;1;1;2;1,5
2152;box;dollhouse;2;1;2;2;1,75
2152;box;sound amp;3;3;2;3;2,75
2152;box;dog cage;1;1;1;1;1
2152;box;camera obscura day;3;4;3;3;3,25
2153;box;bucket;1;1;1;2;1,25
2153;box;house;1;1;1;1;1
2153;box;crib;2;1;1;3;1,75
2153;box;ship/boat;2;1;1;2;1,5
2153;box;undo the to use the paper as a mat;1;1;2;3;1,75
2153;box;hideaway like a treehouse but on the ground;1;1;2;2;1,5
2153;box;repurpose the to make posters;2;2;1;3;2
2154;box;to make a bird house;3;1;2;3;2,25
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;to live in;1;1;1;1;1
2154;box;To live in;1;1;1;1;1
2154;box;TO live in;1;1;1;1;1
2154;box;To live in;1;1;1;1;1
2154;box;to use as a shelter;1;1;1;1;1
2154;box;to use as a shelter;1;1;1;1;1
2154;box;to use as a shelter;1;1;1;1;1
2154;box;to use as a shelter;1;1;1;1;1
2154;box;to use as a shelter;1;1;1;1;1
2154;box;to make a shelter;1;1;1;1;1
2154;box;to make a shelter;1;1;1;1;1
2155;box;a place to tell your secrets;1;3;1;3;2
2155;box;make a military compound;2;2;2;3;2,25
2155;box;you can make a fort;1;2;1;1;1,25
2155;box;use it as a foot rest;1;1;1;2;1,25
2155;box;pretend the is a pet;1;2;2;2;1,75
2155;box;pretend the is a alien like et;1;2;2;4;2,25
2155;box;or make it into desk;1;1;1;1;1
2155;box;house for animals;1;1;1;1;1
2155;box;cut up the to build something else out of it like a car;1;1;1;2;1,25
2155;box;you can make it in to a rocket ship;2;3;1;2;2
2155;box;cut up the to make more;2;1;2;2;1,75
2156;box;storage;1;1;1;1;1
2156;box;cage;1;1;1;1;1
2156;box;shelves;2;1;1;2;1,5
2156;box;car;1;1;1;2;1,25
2156;box;blocks;1;1;2;2;1,5
2156;box;toy house;1;1;1;1;1
2157;box;door;1;1;2;1;1,25
2157;box;hat;1;1;1;1;1
2157;box;table;1;1;1;1;1
2157;box;closet;1;1;1;2;1,25
2157;box;toilet;2;1;1;1;1,25
2157;box;bed;1;1;1;1;1
2157;box;house;1;1;1;1;1
2157;box;car;1;1;1;2;1,25
2157;box;bowl;1;1;1;2;1,25
2157;box;pillow;1;1;2;2;1,5
2157;box;chair;1;1;1;1;1
2157;box;step;1;1;1;1;1
2157;box;sled;1;1;1;1;1
2157;box;cutting broad;2;1;2;3;2
2157;box;plate toilet step house;2;1;2;NA;1,25
2158;box;hat;1;1;1;1;1
2158;box;dining room table;1;1;1;2;1,25
2158;box;plate;2;1;2;1;1,5
2158;box;bed;1;1;1;1;1
2158;box;prep table for cooking;1;1;2;3;1,75
2158;box;a stool;1;1;1;1;1
2158;box;pillow;1;1;2;2;1,5
2158;box;chair;1;1;1;1;1
2158;box;a weapon;1;1;1;1;1
2158;box;armor;1;1;2;2;1,5
2158;box;umbrella;1;1;1;2;1,25
2158;box;cereal bowl;2;1;2;2;1,75
2158;box;replica of a tv;1;1;1;3;1,5
2158;box;flower pot;2;2;2;2;2
2159;box;hat;1;1;1;1;1
2159;box;place to go to the bathroom in;1;1;2;2;1,5
2159;box;sled;1;1;1;1;1
2159;box;hammock;3;3;2;3;2,75
2159;box;flower pot;2;2;2;2;2
2160;box;I could make a doll house out of the;1;1;1;2;1,25
2160;box;I can make a spaceship or I can go sledding with the I can make room decorations or I can sleep in the if I want;2;1;1;1;1,25
2160;box;can make flip flops out the;1;3;3;3;2,5
2160;box;I can make a toy car;1;1;1;2;1,25
2161;box;deconstructed and layered on top of one another to create a tall sculptural form;1;2;3;3;2,25
2161;box;Frame for art;2;1;2;3;2
2162;box;hat;1;1;1;1;1
2162;box;table;1;1;1;1;1
2162;box;container;1;1;1;1;1
2162;box;drum;1;2;2;3;2
2162;box;form of money/ trade;2;2;3;3;2,5
2162;box;house;1;1;1;1;1
2162;box;stamp;1;1;2;1;1,25
2162;box;bowl;1;1;1;2;1,25
2162;box;weight;2;1;2;1;1,5
2162;box;chair;1;1;1;1;1
2162;box;boat;1;1;1;2;1,25
2162;box;shield;1;1;2;2;1,5
2162;box;hiding space;1;1;2;2;1,5
2162;box;paint brush/ painting tool;3;1;2;2;2
2163;box;container;1;1;1;1;1
2163;box;Fort;1;1;1;1;1
2163;box;Enclosure;1;1;1;1;1
2163;box;Insulation;3;1;2;2;2
2163;box;mat;1;1;1;2;1,25
2163;box;Divider;1;1;2;2;1,5
2164;box;Hide a camera inside;1;1;2;2;1,5
2164;box;Trap;2;1;2;2;1,75
2164;box;Rug;2;1;2;2;1,75
2164;box;Night Stand;1;1;1;2;1,25
2165;box;storage;1;1;1;1;1
2165;box;fort;1;1;1;1;1
2165;box;bucket;1;1;1;2;1,25
2165;box;seat;1;1;1;1;1
2165;box;seat;1;1;1;1;1
2165;box;jewelry;1;1;1;1;1
2165;box;crib;2;1;1;3;1,75
2165;box;shoebox;1;1;1;1;1
2165;box;door stopper;1;1;2;1;1,25
2165;box;weapon;1;1;1;1;1
2165;box;ash tray;1;1;2;2;1,5
2165;box;dog house;1;1;1;1;1
2165;box;trash can;1;1;1;1;1
2165;box;build things;1;1;1;1;1
2166;box;Ball;1;1;2;1;1,25
2166;box;Bed;1;1;1;1;1
2166;box;Shelf;2;1;1;2;1,5
2166;box;Pillow;1;1;2;2;1,5
2166;box;Clothing;1;1;1;1;1
2166;box;Ladder;1;1;2;2;1,5
2166;box;umbrella;1;1;1;2;1,25
2168;box;as a hat;1;1;1;1;1
2168;box;cooking utensil;1;1;2;2;1,5
2168;box;coin collector;1;1;2;2;1,5
2168;box;flower pot;2;2;2;2;2
2168;box;as a sporting game;2;1;2;2;1,75
2169;box;used for jumps;2;1;1;1;1,25
2169;box;building a fort;1;1;1;1;1
2169;box;storing away old memories;1;1;1;3;1,5
2170;box;home;1;1;1;1;1
2170;box;gift;1;1;1;1;1
2170;box;gift;1;1;1;1;1
2170;box;storage;1;1;1;1;1
2170;box;fort;1;1;1;1;1
2170;box;packaging;1;1;1;1;1
2170;box;casket;2;2;2;2;2
2170;box;present;1;1;1;1;1
2170;box;meditation;2;2;2;3;2,25
2170;box;deceased body;1;1;3;1;1,5
2170;box;quiet time;1;1;2;2;1,5
2171;box;stand;1;1;1;1;1
2171;box;chair;1;1;1;1;1
2171;box;door stopper;1;1;2;1;1,25
2171;box;piggy;1;1;2;2;1,5
2171;box;place holder;1;1;1;2;1,25
2171;box;exercise object;2;2;1;1;1,5
2174;box;A cardboard home for my dolls;1;1;2;2;1,5
2174;box;A temporary home to hide a dead animal;2;1;2;3;2
2174;box;A sled;1;1;2;1;1,25
2174;box;A dungeon for my puppy;2;2;2;3;2,25
2174;box;A skirt;1;1;2;1;1,25
2174;box;A trap for an elf;2;3;3;4;3
2174;box;Stash all of my candy;1;1;2;2;1,5
2174;box;A lampshade;2;2;2;3;2,25
2174;box;A home for a bunny;2;1;1;1;1,25
2174;box;Robot armor;2;1;2;2;1,75
2174;box;A boat for a cat;3;1;3;4;2,75
2174;box;Get a bunch of   and created a tower;1;1;2;2;1,5
2174;box;Safe place;1;1;2;2;1,5
2175;box;cat;1;1;2;1;1,25
2175;box;house;1;1;1;1;1
2175;box;mouse;1;1;2;1;1,25
2175;box;earphones;2;1;2;2;1,75
2175;box;face  body;1;1;1;1;1
2175;box;living space;1;1;1;2;1,25
2175;box;head  car  dog  wheels;1;1;1;1;1
2176;box;hat;1;1;1;1;1
2176;box;tear gas bomb;3;2;2;3;2,5
2176;box;microphone;2;1;2;3;2
2176;box;house;1;1;1;1;1
2176;box;earrings;2;1;2;2;1,75
2176;box;condom;2;3;3;3;2,75
2176;box;underwear;2;1;3;2;2
2176;box;spaceship;1;1;1;2;1,25
2176;box;horse chair;3;1;3;3;2,5
2176;box;boxing gloves;2;2;3;2;2,25
2176;box;shot glasses;2;3;3;2;2,5
2177;box;casket;2;2;2;2;2
2177;box;pool;2;1;2;2;1,75
2177;box;stage;2;2;2;3;2,25
2177;box;kite;3;2;2;3;2,5
2177;box;sled;1;1;1;1;1
2177;box;nightstand;1;1;1;2;1,25
2177;box;flotation device;3;2;2;3;2,5
2177;box;turtle shell;3;3;2;3;2,75
2177;box;soccer ball;1;1;2;2;1,5
2177;box;cat house;1;1;1;1;1
2178;box;a hat;1;1;2;1;1,25
2178;box;a place to keep memories;1;1;1;3;1,5
2178;box;shoes;1;1;1;1;1
2178;box;a sled;1;1;2;1;1,25
2179;box;To contain something;1;1;1;1;1
2179;box;To use as a fort;1;1;1;1;1
2179;box;To use the cardboard or materials for another purpose after destroying the;1;1;1;1;1
2179;box;To use as a stepping stool;1;1;1;1;1
2179;box;For clothing;1;1;1;1;1
2180;box;cage;1;1;1;1;1
2180;box;seat;1;1;1;1;1
2180;box;costume;1;1;1;2;1,25
2180;box;helmet;1;1;2;2;1,5
2180;box;sled;1;1;1;1;1
2180;box;Space ship;1;1;1;2;1,25
2181;box;slide;2;1;2;2;1,75
2181;box;bed;1;1;1;1;1
2181;box;house;1;1;1;1;1
2181;box;wagon;2;2;1;3;2
2181;box;helmet;1;1;2;2;1,5
2181;box;pillow;1;1;2;2;1,5
2181;box;clothing;1;1;1;1;1
2181;box;friend;1;1;2;1;1,25
2181;box;blanket;1;1;2;2;1,5
2181;box;projectile;1;1;2;2;1,5
2181;box;play armor;1;1;2;2;1,5
2181;box;play fort;1;1;1;1;1
2181;box;boxing gloves;2;2;3;2;2,25
2182;box;storage;1;1;1;1;1
2182;box;foot rest;1;1;1;1;1
2182;box;place to keep baby animals;1;1;1;1;1
2182;box;used as protection;1;1;1;1;1
2182;box;used as a house;1;1;1;1;1
2183;box;gift;1;1;1;1;1
2183;box;stool;1;1;1;1;1
2183;box;sled;1;1;1;1;1
2183;box;table stand;1;1;1;1;1
2184;box;Door;1;1;2;1;1,25
2184;box;cage;1;1;1;1;1
2184;box;fort;1;1;1;1;1
2184;box;Trap;2;1;2;2;1,75
2184;box;A game;1;1;1;1;1
2184;box;House;1;1;1;1;1
2184;box;Costume;1;1;1;2;1,25
2184;box;A boat;2;1;1;3;1,75
2184;box;Bathtub;1;1;2;2;1,5
2184;box;A derby car;1;2;2;3;2
2185;box;hat;1;1;1;1;1
2185;box;smack someone in the head;1;1;2;1;1,25
2185;box;ladder climber;1;1;2;2;1,5
2185;box;trunk opener;2;2;2;2;2
2185;box;paddle downstream;2;2;2;3;2,25
2185;box;bar stool;1;1;2;3;1,75
2185;box;car companion;1;2;2;3;2
2185;box;waste disposal;1;1;1;2;1,25
2185;box;package food;1;1;1;1;1
2186;box;A ball;1;1;2;1;1,25
2186;box;A seat;1;1;1;1;1
2186;box;Car;1;1;1;2;1,25
2186;box;Wings;2;2;2;2;2
2186;box;A sign;1;1;2;1;1,25
2186;box;A raft;2;2;2;2;2
2186;box;Sculpture;1;2;2;1;1,5
2186;box;Rug;2;1;2;2;1,75
2186;box;Robot suit;2;1;2;2;1,75
2186;box;Shade panel;2;2;2;2;2
2186;box;Space helmet;1;2;2;3;2
2186;box;A huge die;3;3;4;3;3,25
2186;box;Painting board;1;1;2;2;1,5
2187;box;table;1;1;1;1;1
2187;box;fort;1;1;1;1;1
2187;box;target;2;1;2;2;1,75
2187;box;costume;1;1;1;2;1,25
2187;box;sled;1;1;1;1;1
2187;box;doll house;2;1;2;2;1,75
2187;box;pet carrier;1;1;1;1;1
2188;box;fort;1;1;1;1;1
2188;box;chair;1;1;1;1;1
2188;box;shelving;2;1;1;2;1,5
2188;box;abstract sculpture;1;2;2;1;1,5
2188;box;doll house;2;1;2;2;1,75
2188;box;dog house;1;1;1;1;1
2188;box;play house;1;1;1;1;1
2189;box;a plate;2;1;2;1;1,5
2189;box;a wagon;1;3;2;3;2,25
2189;box;a helmet;1;1;2;2;1,5
2189;box;a backpack;2;1;2;2;1,75
2189;box;a posh light fixture;2;3;2;4;2,75
2189;box;a pinhole camera;2;2;2;4;2,5
2189;box;a pillow  in dire straits;1;1;3;4;2,25
2189;box;a bird feeder;3;2;3;3;2,75
2189;box;a rowboat;2;1;1;3;1,75
2189;box;a house for rabbits;1;1;1;1;1
2189;box;draw eyes and a mouth on  your new best friend;2;2;2;2;2
2189;box;a new mask;1;1;2;3;1,75
2190;box;hat;1;1;1;1;1
2190;box;car;1;1;1;2;1,25
2190;box;bricks;1;1;2;1;1,25
2190;box;bowl;1;1;1;2;1,25
2190;box;pants;1;1;2;1;1,25
2190;box;ramp;2;2;2;3;2,25
2190;box;boat;1;1;1;2;1,25
2190;box;umbrella;1;1;1;2;1,25
2190;box;shield;1;1;2;2;1,5
2191;box;a house for ants;2;1;1;2;1,5
2191;box;a stepping stool;1;1;1;1;1
2191;box;build your own stereo;3;1;2;3;2,25
2191;box;a pet burial;2;1;2;1;1,5
2192;box;Car;1;1;1;2;1,25
2192;box;Makeshift table leg;2;3;1;2;2
2192;box;Snowman;2;2;2;2;2
2192;box;3D Sculpture;1;2;2;2;1,75
2192;box;Window blinds;2;2;2;3;2,25
2001;rope;bracelet;1;1;1;1;1
2001;rope;woven dog bed;1;1;2;2;1,5
2001;rope;keychain;1;1;2;3;1,75
2001;rope;hanging board to clip papers to;1;1;2;3;1,75
2001;rope;teambuilding toy for a game;1;2;2;2;1,75
2001;rope;game of telephone;2;2;2;2;2
2002;rope;ladder;1;1;1;2;1,25
2002;rope;pulley;1;1;1;1;1
2002;rope;leash;1;1;1;1;1
2002;rope;harness;1;1;1;1;1
2002;rope;wheel;2;1;3;1;1,75
2002;rope;shoes;2;1;2;1;1,5
2002;rope;mat;2;1;2;2;1,75
2002;rope;necklace;1;1;1;1;1
2002;rope;weight;2;1;1;1;1,25
2002;rope;clothing;1;1;1;1;1
2002;rope;calculator;1;1;3;2;1,75
2002;rope;bulldozer;3;1;3;2;2,25
2002;rope;soccer ball;2;1;2;1;1,5
2002;rope;cheese cutter;3;2;2;3;2,5
2002;rope;musical instrument;2;2;2;2;2
2002;rope;capillary tube;3;2;3;3;2,75
2002;rope;signaling device;2;1;2;2;1,75
2003;rope;strap down;1;1;1;1;1
2003;rope;wire;1;1;2;2;1,5
2003;rope;hose;1;1;2;1;1,25
2003;rope;jump;1;1;1;1;1
2003;rope;climb;1;1;1;1;1
2003;rope;belt;1;1;1;1;1
2003;rope;fishing;1;2;1;1;1,25
2003;rope;lasso;1;1;1;1;1
2003;rope;weapon;1;1;1;1;1
2003;rope;whip;1;1;1;1;1
2003;rope;dog leash;1;1;1;1;1
2003;rope;pet;2;1;2;1;1,5
2003;rope;tie things;1;1;1;1;1
2003;rope;helicopter blade;3;4;3;3;3,25
2004;rope;if you have small    make bracelets out of them;1;1;1;2;1,25
2004;rope;tie together a bouquet of flowers;2;1;2;2;1,75
2004;rope;use it as a belt;1;1;1;1;1
2004;rope;hang lights from the;2;2;2;2;2
2004;rope;hang several of them and use it as a curtain;2;1;2;3;2
2005;rope;lasso;1;1;1;1;1
2005;rope;make a ladder;1;1;1;2;1,25
2005;rope;play limbo;1;1;1;1;1
2005;rope;play jump;1;1;1;1;1
2005;rope;tie things up;1;1;1;1;1
2005;rope;climbing tool;1;1;1;1;1
2005;rope;pull things;1;1;1;1;1
2005;rope;clear oil off top of water;2;4;3;4;3,25
2006;rope;belt;1;1;1;1;1
2006;rope;hair;1;1;2;1;1,25
2006;rope;hammock;2;1;1;2;1,5
2006;rope;necklace;1;1;1;1;1
2006;rope;fake snake;1;1;2;1;1,25
2006;rope;braid instructions unravel and fix;1;1;3;3;2
2006;rope;wound wrappings;2;1;2;1;1,5
2006;rope;hair tie;1;1;1;1;1
2006;rope;animal toy;1;1;2;1;1,25
2006;rope;frame for pictures;2;2;2;3;2,25
2006;rope;cord coverings;2;4;2;3;2,75
2007;rope;tourniquet;3;1;2;2;2
2007;rope;splint;3;2;2;2;2,25
2007;rope;perimeter of a table decoration;2;2;2;3;2,25
2007;rope;used as material in art;1;2;2;2;1,75
2007;rope;exercise between two people;1;1;1;1;1
2007;rope;make a bowl;2;1;2;1;1,5
2007;rope;hair piece;2;1;2;1;1,5
2007;rope;hang decorations from;1;1;1;1;1
2007;rope;to make a seat;1;1;1;2;1,25
2007;rope;animal structures;2;1;2;2;1,75
2008;rope;belt;1;1;1;1;1
2008;rope;dog leash;1;1;1;1;1
2008;rope;play with as a snake;1;1;2;1;1,25
2010;rope;wire;1;1;2;2;1,5
2010;rope;ring;1;1;2;1;1,25
2010;rope;crutches;2;2;2;3;2,25
2010;rope;cane;3;2;2;3;2,5
2010;rope;necklace;1;1;1;1;1
2010;rope;pencil;1;1;2;2;1,5
2010;rope;bracelet;1;1;1;1;1
2010;rope;lighter;1;1;2;2;1,5
2010;rope;toothpick;2;2;3;2;2,25
2010;rope;hair bow;1;1;1;1;1
2011;rope;pulley;1;1;1;1;1
2011;rope;fencing;2;1;1;2;1,5
2011;rope;necklace;1;1;1;1;1
2011;rope;whip;1;1;1;1;1
2011;rope;lobster leash;2;3;4;4;3,25
2011;rope;string for instrument;2;2;2;3;2,25
2011;rope;measuring device;2;1;2;2;1,75
2012;rope;belt;1;1;1;1;1
2012;rope;hair;1;1;2;1;1,25
2012;rope;towing;1;1;1;1;1
2012;rope;wallpaper;1;3;2;2;2
2012;rope;weapon;1;1;1;1;1
2012;rope;decoration;1;1;1;1;1
2012;rope;sling for a cast;2;2;2;2;2
2012;rope;packaging material;2;1;2;3;2
2012;rope;tying your shoes;2;1;2;1;1,5
2012;rope;fix a car;1;1;1;2;1,25
2012;rope;able to use it to guide yourself back;2;1;2;2;1,75
2013;rope;as a belt;1;1;1;1;1
2013;rope;as floss;1;2;3;3;2,25
2013;rope;as a seatbelt;2;1;2;3;2
2013;rope;make a hat;1;1;2;1;1,25
2013;rope;make a shirt;1;1;2;1;1,25
2013;rope;as a hand warmer;2;2;2;4;2,5
2014;rope;belt;1;1;1;1;1
2014;rope;cord/wire insulation;3;4;2;3;3
2014;rope;giant gift bow;1;1;2;2;1,5
2014;rope;redneck party streamer;5;3;3;5;4
2014;rope;holding back a spring loaded slingshot;3;1;2;3;2,25
2014;rope;fake hair;2;1;2;1;1,5
2015;rope;hangers;2;1;1;1;1,25
2015;rope;bracelets;1;1;1;1;1
2015;rope;confetti;3;3;3;3;3
2015;rope;divider;2;1;2;2;1,75
2015;rope;fan;2;3;2;3;2,5
2015;rope;ruler;2;1;2;2;1,75
2015;rope;door lock;2;1;2;1;1,5
2015;rope;shoe holder;2;1;2;2;1,75
2015;rope;party decorations;2;2;2;2;2
2016;rope;shoelace;1;1;1;1;1
2016;rope;tie it to resemble a dog or other animal;1;2;2;3;2
2017;rope;harness;1;1;1;1;1
2017;rope;belt;1;1;1;1;1
2017;rope;bridge;2;1;2;2;1,75
2017;rope;shoelace;1;1;1;1;1
2017;rope;swing;1;1;1;1;1
2017;rope;military   bridge belt;1;2;2;2;1,75
2017;rope;hair band;1;1;1;1;1
2017;rope;hair on a doll;2;1;2;2;1,75
2017;rope;vintage ribbon;2;1;2;2;1,75
2017;rope;chew toy;1;1;1;1;1
2017;rope;resistance bands;2;2;2;2;2
2018;rope;leash;1;1;1;1;1
2018;rope;handcuffs;1;1;1;1;1
2018;rope;tourniquet;3;1;2;2;2
2018;rope;a swing;1;1;2;1;1,25
2018;rope;headband;1;1;1;2;1,25
2018;rope;a weapon;1;1;2;1;1,25
2018;rope;jewelry;1;1;1;1;1
2018;rope;a hair bow;1;1;2;1;1,25
2019;rope;fence;2;1;1;2;1,5
2019;rope;knot;1;1;1;1;1
2019;rope;necklace;1;1;1;1;1
2019;rope;bracelet;1;1;1;1;1
2019;rope;decoration;1;1;1;1;1
2019;rope;dog leash;1;1;1;1;1
2019;rope;hair band;1;1;1;1;1
2019;rope;hair tie;1;1;1;1;1
2019;rope;clothes line;2;1;2;1;1,5
2019;rope;can phone;1;2;2;2;1,75
2020;rope;necklace;1;1;1;1;1
2020;rope;border around pictures;2;1;3;3;2,25
2020;rope;twisted up a candle holder;2;1;2;3;2
2020;rope;dress material;1;1;1;1;1
2020;rope;use the end as a paintbrush;2;3;2;3;2,5
2021;rope;handcuffs;1;1;1;1;1
2021;rope;used to fence in animals;2;1;2;2;1,75
2021;rope;used as a dog leash or collar;1;1;1;1;1
2021;rope;walk across a lake or gap;3;2;2;2;2,25
2022;rope;pull it to pull a lever that hits the power button on a tv;2;2;3;4;2,75
2022;rope;use it as the string on a hillbilly bass also used a bucket and piece of wood;4;4;3;3;3,5
2022;rope;you can tie sticks together and make a chair;3;3;3;4;3,25
2023;rope;ladder;1;1;1;2;1,25
2023;rope;bag;1;1;2;1;1,25
2023;rope;roof;3;1;2;3;2,25
2023;rope;swing;1;1;1;1;1
2023;rope;necklace;1;1;1;1;1
2023;rope;clothing;1;1;1;1;1
2023;rope;umbrella;3;1;2;2;2
2024;rope;tail;2;1;2;1;1,5
2024;rope;belt;1;1;1;1;1
2024;rope;weapon;1;1;1;1;1
2024;rope;toy;1;1;1;1;1
2024;rope;streamer;2;2;2;3;2,25
2024;rope;snake puppet;1;1;2;2;1,5
2024;rope;musical instrument;2;2;2;2;2
2024;rope;safety line;1;1;1;2;1,25
2025;rope;noose;1;1;1;1;1
2025;rope;jump;1;1;1;1;1
2025;rope;belt;1;1;1;1;1
2025;rope;hammock;2;1;1;2;1,5
2025;rope;swing;1;1;1;1;1
2025;rope;lasso;1;1;1;1;1
2025;rope;headband;1;1;1;2;1,25
2025;rope;jewelry;1;1;1;1;1
2025;rope;three legged race;1;1;1;2;1,25
2025;rope;dog leash;1;1;1;1;1
2025;rope;tug of war;1;1;1;1;1
2025;rope;hanging plants;1;1;2;1;1,25
2026;rope;to swing from;2;1;1;1;1,25
2026;rope;to tie someone to a bed;1;1;2;1;1,25
2026;rope;to use as a hair tie;1;1;2;2;1,5
2026;rope;to use to make into a bow;1;1;2;1;1,25
2026;rope;to use as a trip wire;2;1;1;1;1,25
2026;rope;to use to block off a room;2;1;2;2;1,75
2026;rope;to tie to a tree;1;1;1;1;1
2026;rope;to play jump   with;1;1;1;1;1
2026;rope;to use for pranks;1;1;2;2;1,5
2026;rope;to use as a path so you don't get lost;2;1;2;3;2
2026;rope;to wrap a present with it;2;1;2;2;1,75
2027;rope;can be used as weapon when force is applied;1;1;1;1;1
2027;rope;can be used as a climbing tool example when climbing tree;1;1;1;1;1
2027;rope;can be used to start a fire when pulled back and forth with speed;2;2;2;3;2,25
2027;rope;can be used to tie someone up;1;1;1;1;1
2028;rope;ladder;1;1;1;2;1,25
2028;rope;leash;1;1;1;1;1
2028;rope;jump;1;1;1;1;1
2028;rope;bridge;2;1;2;2;1,75
2028;rope;swing;1;1;1;1;1
2028;rope;wig;2;1;2;2;1,75
2028;rope;handle;1;1;1;2;1,25
2028;rope;tent support system;2;2;2;2;2
2028;rope;fake snake;1;1;2;1;1,25
2028;rope;fire starter;1;2;2;2;1,75
2029;rope;leash;1;1;1;1;1
2029;rope;noose;1;1;1;1;1
2029;rope;belt;1;1;1;1;1
2029;rope;girdle;2;3;2;1;2
2029;rope;lasso;1;1;1;1;1
2029;rope;jewelry;1;1;1;1;1
2029;rope;circulation cutter offer;2;1;3;4;2,5
2029;rope;mediocre whip;1;1;2;1;1,25
2029;rope;doll hair;2;1;2;2;1,75
2029;rope;best friend;3;2;2;2;2,25
2029;rope;toe organizer;2;2;3;3;2,5
2029;rope;hair tie;1;1;1;1;1
2029;rope;floss for a giant;3;2;3;3;2,75
2030;rope;leash;1;1;1;1;1
2030;rope;jump;1;1;1;1;1
2030;rope;belt;1;1;1;1;1
2030;rope;necklace;1;1;1;1;1
2030;rope;bracelet;1;1;1;1;1
2030;rope;headband;1;1;1;2;1,25
2030;rope;vines from trees;2;2;2;2;2
2030;rope;tie it and pull things around with;1;1;1;1;1
2030;rope;land marker tying to a tree;2;1;2;2;1,75
2031;rope;wrapping an object in it to prevent growth  such as plants;3;3;3;1;2,5
2031;rope;transporting food to a house;1;2;1;3;1,75
2031;rope;cutting into small pieces and using as a trail to find one ways back;1;1;2;3;1,75
2031;rope;carving object in it to create pictures;3;3;2;1;2,25
2031;rope;building an house;2;1;2;1;1,5
2031;rope;holding object way in the air;1;1;2;2;1,5
2031;rope;building an other object purely out of   such as a car  plane  tree;2;1;2;1;1,5
2032;rope;ladder;1;1;1;2;1,25
2032;rope;thread;1;1;1;1;1
2032;rope;cord;1;2;1;1;1,25
2032;rope;leash;1;1;1;1;1
2032;rope;tightrope;1;1;1;1;1
2032;rope;line;1;1;2;1;1,25
2032;rope;decoration;1;1;1;1;1
2032;rope;vase;2;2;2;2;2
2032;rope;weed eater;4;3;2;3;3
2032;rope;cup;1;1;2;1;1,25
2032;rope;fan blade;3;3;2;3;2,75
2033;rope;unstring the   for a wig;2;1;2;2;1,75
2033;rope;use it to hold up your pants;1;1;1;1;1
2033;rope;use it to dance with like the gymnasts do at the Olympics;3;2;2;3;2,5
2033;rope;seduce a snake;2;4;3;3;3
2033;rope;coil it up and use it to lure a cat;1;3;2;3;2,25
2033;rope;put one end and water and water a plant via capillary action;3;4;4;4;3,75
2034;rope;climbing;1;1;1;1;1
2034;rope;leash;1;1;1;1;1
2034;rope;jump;1;1;1;1;1
2034;rope;belt;1;1;1;1;1
2034;rope;swing;1;1;1;1;1
2034;rope;net;1;1;1;1;1
2034;rope;clothes line;2;1;2;1;1,5
2034;rope;water skiing;1;2;2;2;1,75
2035;rope;climb;1;1;1;1;1
2035;rope;tie down;1;1;1;1;1
2035;rope;hold doors shut;2;1;2;2;1,75
2035;rope;wick;1;1;2;1;1,25
2035;rope;hair in wig;2;1;2;1;1,5
2035;rope;mark off areas;2;1;2;2;1,75
2035;rope;outline projects;1;1;2;3;1,75
2036;rope;clothing;1;1;1;1;1
2036;rope;furniture;2;1;2;1;1,5
2036;rope;tree cutter;3;2;3;3;2,75
2036;rope;pot for plant;2;2;3;2;2,25
2036;rope;currency;2;1;3;2;2
2036;rope;hair extensions;2;1;2;2;1,75
2037;rope;a belt;1;1;1;1;1
